Input Value	Input Type	Gene ID	
ENSG00000107438	Ensembl Gene ID	9124	
ENSG00000107443	Ensembl Gene ID	54619	
ENSG00000107447	Ensembl Gene ID	1791	
ENSG00000107485	Ensembl Gene ID	2625	
ENSG00000107518	Ensembl Gene ID	26033	
ENSG00000107521	Ensembl Gene ID	3257	
ENSG00000107537	Ensembl Gene ID	5264	
ENSG00000107551	Ensembl Gene ID	83937	
ENSG00000107554	Ensembl Gene ID	23268	
ENSG00000107560	Ensembl Gene ID	22841	
ENSG00000107562	Ensembl Gene ID	6387	
ENSG00000107566	Ensembl Gene ID	10613	
ENSG00000107581	Ensembl Gene ID	8661	
ENSG00000107593	Ensembl Gene ID	9033	
ENSG00000107611	Ensembl Gene ID	8029	
ENSG00000107614	Ensembl Gene ID	1787	
ENSG00000107625	Ensembl Gene ID	79009	
ENSG00000107643	Ensembl Gene ID	5599	
ENSG00000107651	Ensembl Gene ID	11196	
ENSG00000107669	Ensembl Gene ID	11101	
ENSG00000107672	Ensembl Gene ID	54780	
ENSG00000107679	Ensembl Gene ID	59338	
ENSG00000107719	Ensembl Gene ID	27143	
ENSG00000107731	Ensembl Gene ID	219699	
ENSG00000107736	Ensembl Gene ID	100653137; 64072	
ENSG00000107738	Ensembl Gene ID	64115	
ENSG00000107742	Ensembl Gene ID	9806	
ENSG00000107745	Ensembl Gene ID	10367	
ENSG00000107758	Ensembl Gene ID	5532	
ENSG00000107771	Ensembl Gene ID	54462	
ENSG00000107779	Ensembl Gene ID	657	
ENSG00000107789	Ensembl Gene ID	9562	
ENSG00000107796	Ensembl Gene ID	59	
ENSG00000107798	Ensembl Gene ID	3988	
ENSG00000107807	Ensembl Gene ID	3195	
ENSG00000107815	Ensembl Gene ID	56652	
ENSG00000107816	Ensembl Gene ID	84445	
ENSG00000107819	Ensembl Gene ID	81855	
ENSG00000107821	Ensembl Gene ID	81621	
ENSG00000107829	Ensembl Gene ID	6468	
ENSG00000107831	Ensembl Gene ID	2253	
ENSG00000107833	Ensembl Gene ID	10360	
ENSG00000107854	Ensembl Gene ID	80351	
ENSG00000107859	Ensembl Gene ID	5309	
ENSG00000107862	Ensembl Gene ID	8729	
ENSG00000107863	Ensembl Gene ID	57584	
ENSG00000107864	Ensembl Gene ID	22849	
ENSG00000107872	Ensembl Gene ID	79176	
ENSG00000107874	Ensembl Gene ID	79004	
ENSG00000107882	Ensembl Gene ID	51684	
ENSG00000107890	Ensembl Gene ID	22852	
ENSG00000107897	Ensembl Gene ID	91452	
ENSG00000107902	Ensembl Gene ID	64077	
ENSG00000107929	Ensembl Gene ID	23185	
ENSG00000107937	Ensembl Gene ID	23560	
ENSG00000107938	Ensembl Gene ID	26098	
ENSG00000107949	Ensembl Gene ID	56647	
ENSG00000107951	Ensembl Gene ID	55149	
ENSG00000107954	Ensembl Gene ID	9148	
ENSG00000107957	Ensembl Gene ID	9644	
ENSG00000107959	Ensembl Gene ID	10531	
ENSG00000107960	Ensembl Gene ID	79991	
ENSG00000107968	Ensembl Gene ID	1326	
ENSG00000107984	Ensembl Gene ID	22943	
ENSG00000108001	Ensembl Gene ID	253738	
ENSG00000108010	Ensembl Gene ID	10539	
ENSG00000108018	Ensembl Gene ID	114815	
ENSG00000108021	Ensembl Gene ID	54906	
ENSG00000108039	Ensembl Gene ID	7511	
ENSG00000108055	Ensembl Gene ID	9126	
ENSG00000108061	Ensembl Gene ID	8036	
ENSG00000108064	Ensembl Gene ID	7019	
ENSG00000108091	Ensembl Gene ID	8030	
ENSG00000108094	Ensembl Gene ID	8453	
ENSG00000108100	Ensembl Gene ID	219771	
ENSG00000108106	Ensembl Gene ID	27338	
ENSG00000108107	Ensembl Gene ID	6158	
ENSG00000108175	Ensembl Gene ID	57178	
ENSG00000108176	Ensembl Gene ID	56521	
ENSG00000108179	Ensembl Gene ID	10105	
ENSG00000108187	Ensembl Gene ID	64081	
ENSG00000108219	Ensembl Gene ID	81619	
ENSG00000108231	Ensembl Gene ID	9211	
ENSG00000108239	Ensembl Gene ID	23232	
ENSG00000108242	Ensembl Gene ID	1562	
ENSG00000108244	Ensembl Gene ID	25984	
ENSG00000108255	Ensembl Gene ID	1411	
ENSG00000108256	Ensembl Gene ID	57532	
ENSG00000108262	Ensembl Gene ID	28964	
ENSG00000108298	Ensembl Gene ID	6143	
ENSG00000108306	Ensembl Gene ID	84961	
ENSG00000108309	Ensembl Gene ID	10900	
ENSG00000108312	Ensembl Gene ID	7343	
ENSG00000108342	Ensembl Gene ID	1440	
ENSG00000108344	Ensembl Gene ID	5709	
ENSG00000108349	Ensembl Gene ID	22794	
ENSG00000108352	Ensembl Gene ID	51195	
ENSG00000108370	Ensembl Gene ID	8787	
ENSG00000108375	Ensembl Gene ID	54894	
ENSG00000108379	Ensembl Gene ID	101929777; 7473	
ENSG00000108381	Ensembl Gene ID	-	
ENSG00000108384	Ensembl Gene ID	5889	
ENSG00000108387	Ensembl Gene ID	5414	
ENSG00000108389	Ensembl Gene ID	9110	
ENSG00000108395	Ensembl Gene ID	4591	
ENSG00000108405	Ensembl Gene ID	5023	
ENSG00000108406	Ensembl Gene ID	79665	
ENSG00000108417	Ensembl Gene ID	8688	
ENSG00000108423	Ensembl Gene ID	51174	
ENSG00000108424	Ensembl Gene ID	3837	
ENSG00000108433	Ensembl Gene ID	9570	
ENSG00000108439	Ensembl Gene ID	55163	
ENSG00000108442	Ensembl Gene ID	-	
ENSG00000108443	Ensembl Gene ID	6198	
ENSG00000108448	Ensembl Gene ID	147166	
ENSG00000108452	Ensembl Gene ID	-	
ENSG00000108465	Ensembl Gene ID	80279	
ENSG00000108468	Ensembl Gene ID	10951	
ENSG00000108469	Ensembl Gene ID	9400	
ENSG00000108474	Ensembl Gene ID	9487	
ENSG00000108479	Ensembl Gene ID	2584	
ENSG00000108506	Ensembl Gene ID	57508	
ENSG00000108509	Ensembl Gene ID	23125	
ENSG00000108510	Ensembl Gene ID	9969	
ENSG00000108511	Ensembl Gene ID	3216	
ENSG00000108515	Ensembl Gene ID	2027	
ENSG00000108516	Ensembl Gene ID	-	
ENSG00000108518	Ensembl Gene ID	5216	
ENSG00000108523	Ensembl Gene ID	26001	
ENSG00000108528	Ensembl Gene ID	8402	
ENSG00000108551	Ensembl Gene ID	51655	
ENSG00000108556	Ensembl Gene ID	1145	
ENSG00000108557	Ensembl Gene ID	10743	
ENSG00000108559	Ensembl Gene ID	4927	
ENSG00000108561	Ensembl Gene ID	708	
ENSG00000108576	Ensembl Gene ID	6532	
ENSG00000108578	Ensembl Gene ID	642	
ENSG00000108582	Ensembl Gene ID	1362	
ENSG00000108587	Ensembl Gene ID	9527	
ENSG00000108588	Ensembl Gene ID	57003	
ENSG00000108590	Ensembl Gene ID	51003	
ENSG00000108591	Ensembl Gene ID	1819	
ENSG00000108592	Ensembl Gene ID	117246	
ENSG00000108599	Ensembl Gene ID	11216	
ENSG00000108602	Ensembl Gene ID	218	
ENSG00000108604	Ensembl Gene ID	6603	
ENSG00000108622	Ensembl Gene ID	3384	
ENSG00000108639	Ensembl Gene ID	9144	
ENSG00000108641	Ensembl Gene ID	27077	
ENSG00000108651	Ensembl Gene ID	55813	
ENSG00000108654	Ensembl Gene ID	1655	
ENSG00000108666	Ensembl Gene ID	64149	
ENSG00000108669	Ensembl Gene ID	9267	
ENSG00000108671	Ensembl Gene ID	5717	
ENSG00000108679	Ensembl Gene ID	3959	
ENSG00000108684	Ensembl Gene ID	40	
ENSG00000108688	Ensembl Gene ID	6354	
ENSG00000108691	Ensembl Gene ID	6347	
ENSG00000108700	Ensembl Gene ID	6355	
ENSG00000108702	Ensembl Gene ID	6346	
ENSG00000108733	Ensembl Gene ID	5193	
ENSG00000108759	Ensembl Gene ID	3882	
ENSG00000108771	Ensembl Gene ID	79132	
ENSG00000108773	Ensembl Gene ID	2648	
ENSG00000108774	Ensembl Gene ID	5878	
ENSG00000108784	Ensembl Gene ID	4669	
ENSG00000108785	Ensembl Gene ID	-	
ENSG00000108786	Ensembl Gene ID	3292	
ENSG00000108788	Ensembl Gene ID	6945	
ENSG00000108797	Ensembl Gene ID	8506	
ENSG00000108798	Ensembl Gene ID	51225	
ENSG00000108799	Ensembl Gene ID	2145	
ENSG00000108813	Ensembl Gene ID	1748	
ENSG00000108819	Ensembl Gene ID	84687	
ENSG00000108821	Ensembl Gene ID	1277	
ENSG00000108823	Ensembl Gene ID	6442	
ENSG00000108825	Ensembl Gene ID	100885850	
ENSG00000108826	Ensembl Gene ID	51264	
ENSG00000108828	Ensembl Gene ID	10493	
ENSG00000108829	Ensembl Gene ID	55379	
ENSG00000108830	Ensembl Gene ID	8153	
ENSG00000108839	Ensembl Gene ID	239	
ENSG00000108840	Ensembl Gene ID	10014	
ENSG00000108846	Ensembl Gene ID	8714	
ENSG00000108848	Ensembl Gene ID	51747	
ENSG00000108849	Ensembl Gene ID	5539	
ENSG00000108852	Ensembl Gene ID	4355	
ENSG00000108854	Ensembl Gene ID	64750	
ENSG00000108861	Ensembl Gene ID	1845	
ENSG00000108878	Ensembl Gene ID	786	
ENSG00000108883	Ensembl Gene ID	9343	
ENSG00000108924	Ensembl Gene ID	3131	
ENSG00000108932	Ensembl Gene ID	9120	
ENSG00000108946	Ensembl Gene ID	5573	
ENSG00000108947	Ensembl Gene ID	1949	
ENSG00000108950	Ensembl Gene ID	54757	
ENSG00000108953	Ensembl Gene ID	7531	
ENSG00000108958	Ensembl Gene ID	-	
ENSG00000108960	Ensembl Gene ID	23531	
ENSG00000108961	Ensembl Gene ID	29098	
ENSG00000108963	Ensembl Gene ID	1801	
ENSG00000108984	Ensembl Gene ID	5608	
ENSG00000109016	Ensembl Gene ID	25979	
ENSG00000109046	Ensembl Gene ID	26118	
ENSG00000109047	Ensembl Gene ID	5957	
ENSG00000109061	Ensembl Gene ID	4619	
ENSG00000109062	Ensembl Gene ID	9368	
ENSG00000109063	Ensembl Gene ID	4621	
ENSG00000109065	Ensembl Gene ID	26151	
ENSG00000109066	Ensembl Gene ID	54868	
ENSG00000109072	Ensembl Gene ID	7448	
ENSG00000109079	Ensembl Gene ID	7126	
ENSG00000109083	Ensembl Gene ID	90410	
ENSG00000109084	Ensembl Gene ID	27346	
ENSG00000109089	Ensembl Gene ID	30850	
ENSG00000109099	Ensembl Gene ID	5376	
ENSG00000109101	Ensembl Gene ID	8456	
ENSG00000109103	Ensembl Gene ID	9094	
ENSG00000109107	Ensembl Gene ID	230	
ENSG00000109111	Ensembl Gene ID	6830	
ENSG00000109113	Ensembl Gene ID	83871	
ENSG00000109118	Ensembl Gene ID	57649	
ENSG00000109132	Ensembl Gene ID	8929	
ENSG00000109133	Ensembl Gene ID	55161	
ENSG00000109158	Ensembl Gene ID	2557	
ENSG00000109163	Ensembl Gene ID	2798	
ENSG00000109171	Ensembl Gene ID	57606	
ENSG00000109180	Ensembl Gene ID	54940	
ENSG00000109181	Ensembl Gene ID	7365	
ENSG00000109182	Ensembl Gene ID	80157	
ENSG00000109184	Ensembl Gene ID	23142	
ENSG00000109189	Ensembl Gene ID	64854	
ENSG00000109193	Ensembl Gene ID	6783	
ENSG00000109205	Ensembl Gene ID	54959	
ENSG00000109208	Ensembl Gene ID	26952	
ENSG00000109220	Ensembl Gene ID	26511	
ENSG00000109255	Ensembl Gene ID	10874	
ENSG00000109265	Ensembl Gene ID	57482	
ENSG00000109270	Ensembl Gene ID	8649	
ENSG00000109272	Ensembl Gene ID	5197	
ENSG00000109320	Ensembl Gene ID	4790	
ENSG00000109321	Ensembl Gene ID	374	
ENSG00000109323	Ensembl Gene ID	4126	
ENSG00000109332	Ensembl Gene ID	7323	
ENSG00000109339	Ensembl Gene ID	5602	
ENSG00000109381	Ensembl Gene ID	1998	
ENSG00000109390	Ensembl Gene ID	4717	
ENSG00000109424	Ensembl Gene ID	7350	
ENSG00000109436	Ensembl Gene ID	23158	
ENSG00000109445	Ensembl Gene ID	27309	
ENSG00000109452	Ensembl Gene ID	8821	
ENSG00000109458	Ensembl Gene ID	2549	
ENSG00000109466	Ensembl Gene ID	11275	
ENSG00000109471	Ensembl Gene ID	3558	
ENSG00000109472	Ensembl Gene ID	1363	
ENSG00000109475	Ensembl Gene ID	6164	
ENSG00000109501	Ensembl Gene ID	7466	
ENSG00000109511	Ensembl Gene ID	11199	
ENSG00000109519	Ensembl Gene ID	80273	
ENSG00000109534	Ensembl Gene ID	54433	
ENSG00000109536	Ensembl Gene ID	2483	
ENSG00000109572	Ensembl Gene ID	1182	
ENSG00000109576	Ensembl Gene ID	51166	
ENSG00000109586	Ensembl Gene ID	51809	
ENSG00000109606	Ensembl Gene ID	1665	
ENSG00000109610	Ensembl Gene ID	6649	
ENSG00000109618	Ensembl Gene ID	51091	
ENSG00000109625	Ensembl Gene ID	8532	
ENSG00000109654	Ensembl Gene ID	23321	
ENSG00000109667	Ensembl Gene ID	56606	
ENSG00000109670	Ensembl Gene ID	55294	
ENSG00000109674	Ensembl Gene ID	55247	
ENSG00000109680	Ensembl Gene ID	55296	
ENSG00000109684	Ensembl Gene ID	116449	
ENSG00000109685	Ensembl Gene ID	7468	
ENSG00000109686	Ensembl Gene ID	152503	
ENSG00000109689	Ensembl Gene ID	57620	
ENSG00000109705	Ensembl Gene ID	579	
ENSG00000109736	Ensembl Gene ID	10227	
ENSG00000109738	Ensembl Gene ID	2743	
ENSG00000109743	Ensembl Gene ID	683	
ENSG00000109756	Ensembl Gene ID	9693	
ENSG00000109758	Ensembl Gene ID	3083	
ENSG00000109762	Ensembl Gene ID	83891	
ENSG00000109771	Ensembl Gene ID	55805	
ENSG00000109775	Ensembl Gene ID	55325	
ENSG00000109787	Ensembl Gene ID	51274	
ENSG00000109790	Ensembl Gene ID	51088	
ENSG00000109794	Ensembl Gene ID	25854	
ENSG00000109805	Ensembl Gene ID	64151	
ENSG00000109814	Ensembl Gene ID	7358	
ENSG00000109819	Ensembl Gene ID	10891	
ENSG00000109832	Ensembl Gene ID	29118	
ENSG00000109846	Ensembl Gene ID	1410	
ENSG00000109851	Ensembl Gene ID	120237	
ENSG00000109854	Ensembl Gene ID	10553	
ENSG00000109861	Ensembl Gene ID	1075	
ENSG00000109881	Ensembl Gene ID	91057	
ENSG00000109906	Ensembl Gene ID	7704	
ENSG00000109911	Ensembl Gene ID	26610	
ENSG00000109917	Ensembl Gene ID	8882	
ENSG00000109919	Ensembl Gene ID	23788	
ENSG00000109920	Ensembl Gene ID	23360	
ENSG00000109927	Ensembl Gene ID	7007	
ENSG00000109929	Ensembl Gene ID	-	
ENSG00000109943	Ensembl Gene ID	56253	
ENSG00000109944	Ensembl Gene ID	79864	
ENSG00000109956	Ensembl Gene ID	27087	
ENSG00000109971	Ensembl Gene ID	3312	
ENSG00000109991	Ensembl Gene ID	5024	
ENSG00000110002	Ensembl Gene ID	4013	
ENSG00000110011	Ensembl Gene ID	3338	
ENSG00000110013	Ensembl Gene ID	54414	
ENSG00000110025	Ensembl Gene ID	29907	
ENSG00000110031	Ensembl Gene ID	9404	
ENSG00000110042	Ensembl Gene ID	23220	
ENSG00000110046	Ensembl Gene ID	23130	
ENSG00000110047	Ensembl Gene ID	10938	
ENSG00000110048	Ensembl Gene ID	5007	
ENSG00000110057	Ensembl Gene ID	81622	
ENSG00000110060	Ensembl Gene ID	83480	
ENSG00000110063	Ensembl Gene ID	28960	
ENSG00000110066	Ensembl Gene ID	51111	
ENSG00000110074	Ensembl Gene ID	55572	
ENSG00000110075	Ensembl Gene ID	55291	
ENSG00000110076	Ensembl Gene ID	9379	
ENSG00000110077	Ensembl Gene ID	64231	
ENSG00000110079	Ensembl Gene ID	51338	
ENSG00000110080	Ensembl Gene ID	6484	
ENSG00000110090	Ensembl Gene ID	1374	
ENSG00000110092	Ensembl Gene ID	595	
ENSG00000110104	Ensembl Gene ID	79080	
ENSG00000110107	Ensembl Gene ID	27339	
ENSG00000110108	Ensembl Gene ID	79073	
ENSG00000110148	Ensembl Gene ID	887	
ENSG00000110169	Ensembl Gene ID	3263	
ENSG00000110171	Ensembl Gene ID	10612	
ENSG00000110172	Ensembl Gene ID	26973	
ENSG00000110195	Ensembl Gene ID	2348	
ENSG00000110200	Ensembl Gene ID	25906	
ENSG00000110203	Ensembl Gene ID	2352	
ENSG00000110218	Ensembl Gene ID	24145	
ENSG00000110237	Ensembl Gene ID	9828	
ENSG00000110243	Ensembl Gene ID	116519	
ENSG00000110244	Ensembl Gene ID	337	
ENSG00000110245	Ensembl Gene ID	345	
ENSG00000110274	Ensembl Gene ID	22897	
ENSG00000110315	Ensembl Gene ID	50862	
ENSG00000110318	Ensembl Gene ID	57562	
ENSG00000110321	Ensembl Gene ID	1982	
ENSG00000110324	Ensembl Gene ID	3587	
ENSG00000110328	Ensembl Gene ID	374378	
ENSG00000110330	Ensembl Gene ID	329	
ENSG00000110344	Ensembl Gene ID	9354	
ENSG00000110367	Ensembl Gene ID	1656	
ENSG00000110375	Ensembl Gene ID	7379	
ENSG00000110395	Ensembl Gene ID	867	
ENSG00000110400	Ensembl Gene ID	5818	
ENSG00000110422	Ensembl Gene ID	10114	
ENSG00000110427	Ensembl Gene ID	25758	
ENSG00000110429	Ensembl Gene ID	26273	
ENSG00000110435	Ensembl Gene ID	8050	
ENSG00000110436	Ensembl Gene ID	6506	
ENSG00000110442	Ensembl Gene ID	29099	
ENSG00000110446	Ensembl Gene ID	51296	
ENSG00000110448	Ensembl Gene ID	921	
ENSG00000110455	Ensembl Gene ID	84680	
ENSG00000110484	Ensembl Gene ID	4250	
ENSG00000110492	Ensembl Gene ID	4192	
ENSG00000110497	Ensembl Gene ID	55626	
ENSG00000110514	Ensembl Gene ID	8567	
ENSG00000110536	Ensembl Gene ID	114971	
ENSG00000110583	Ensembl Gene ID	79829	
ENSG00000110619	Ensembl Gene ID	833	
ENSG00000110628	Ensembl Gene ID	5002	
ENSG00000110651	Ensembl Gene ID	975	
ENSG00000110660	Ensembl Gene ID	54733	
ENSG00000110665	Ensembl Gene ID	29125	
ENSG00000110675	Ensembl Gene ID	55531; 643923	
ENSG00000110680	Ensembl Gene ID	796	
ENSG00000110693	Ensembl Gene ID	55553	
ENSG00000110696	Ensembl Gene ID	10944	
ENSG00000110697	Ensembl Gene ID	9600	
ENSG00000110700	Ensembl Gene ID	6207	
ENSG00000110711	Ensembl Gene ID	9049	
ENSG00000110713	Ensembl Gene ID	4928	
ENSG00000110717	Ensembl Gene ID	4728	
ENSG00000110719	Ensembl Gene ID	10312	
ENSG00000110721	Ensembl Gene ID	1119	
ENSG00000110723	Ensembl Gene ID	23086	
ENSG00000110756	Ensembl Gene ID	11234	
ENSG00000110768	Ensembl Gene ID	2965	
ENSG00000110777	Ensembl Gene ID	5450	
ENSG00000110786	Ensembl Gene ID	84867	
ENSG00000110799	Ensembl Gene ID	7450	
ENSG00000110801	Ensembl Gene ID	5715	
ENSG00000110811	Ensembl Gene ID	10536	
ENSG00000110841	Ensembl Gene ID	8496	
ENSG00000110844	Ensembl Gene ID	25766	
ENSG00000110848	Ensembl Gene ID	969	
ENSG00000110851	Ensembl Gene ID	11108	
ENSG00000110852	Ensembl Gene ID	9976	
ENSG00000110871	Ensembl Gene ID	84274	
ENSG00000110876	Ensembl Gene ID	6404	
ENSG00000110880	Ensembl Gene ID	23603	
ENSG00000110881	Ensembl Gene ID	41	
ENSG00000110887	Ensembl Gene ID	1610	
ENSG00000110888	Ensembl Gene ID	65981	
ENSG00000110900	Ensembl Gene ID	441631	
ENSG00000110906	Ensembl Gene ID	83892	
ENSG00000110911	Ensembl Gene ID	4891	
ENSG00000110917	Ensembl Gene ID	9761	
ENSG00000110921	Ensembl Gene ID	4598	
ENSG00000110925	Ensembl Gene ID	81566	
ENSG00000110931	Ensembl Gene ID	10645	
ENSG00000110934	Ensembl Gene ID	51411	
ENSG00000110944	Ensembl Gene ID	51561	
ENSG00000110955	Ensembl Gene ID	506	
ENSG00000110958	Ensembl Gene ID	10728	
ENSG00000110975	Ensembl Gene ID	341359	
ENSG00000110987	Ensembl Gene ID	605	
ENSG00000111011	Ensembl Gene ID	65117	
ENSG00000111012	Ensembl Gene ID	1594	
ENSG00000111046	Ensembl Gene ID	4618	
ENSG00000111049	Ensembl Gene ID	4617	
ENSG00000111052	Ensembl Gene ID	8825	
ENSG00000111057	Ensembl Gene ID	3875	
ENSG00000111058	Ensembl Gene ID	79611	
ENSG00000111077	Ensembl Gene ID	23371	
ENSG00000111087	Ensembl Gene ID	2735	
ENSG00000111110	Ensembl Gene ID	57460	
ENSG00000111142	Ensembl Gene ID	10988	
ENSG00000111144	Ensembl Gene ID	4048	
ENSG00000111145	Ensembl Gene ID	2004	
ENSG00000111181	Ensembl Gene ID	6539	
ENSG00000111186	Ensembl Gene ID	81029	
ENSG00000111196	Ensembl Gene ID	55110	
ENSG00000111199	Ensembl Gene ID	59341	
ENSG00000111203	Ensembl Gene ID	55846; 100507424	
ENSG00000111206	Ensembl Gene ID	2305	
ENSG00000111215	Ensembl Gene ID	11272	
ENSG00000111218	Ensembl Gene ID	56341	
ENSG00000111224	Ensembl Gene ID	57097	
ENSG00000111229	Ensembl Gene ID	10094	
ENSG00000111231	Ensembl Gene ID	51184	
ENSG00000111237	Ensembl Gene ID	51699	
ENSG00000111241	Ensembl Gene ID	2251	
ENSG00000111245	Ensembl Gene ID	4633	
ENSG00000111247	Ensembl Gene ID	10635	
ENSG00000111249	Ensembl Gene ID	23316	
ENSG00000111252	Ensembl Gene ID	10019	
ENSG00000111254	Ensembl Gene ID	10566	
ENSG00000111261	Ensembl Gene ID	54682	
ENSG00000111262	Ensembl Gene ID	3736	
ENSG00000111266	Ensembl Gene ID	80824	
ENSG00000111269	Ensembl Gene ID	1389	
ENSG00000111271	Ensembl Gene ID	80724	
ENSG00000111275	Ensembl Gene ID	217	
ENSG00000111276	Ensembl Gene ID	1027	
ENSG00000111291	Ensembl Gene ID	55507	
ENSG00000111300	Ensembl Gene ID	80018	
ENSG00000111305	Ensembl Gene ID	83445	
ENSG00000111319	Ensembl Gene ID	6337	
ENSG00000111321	Ensembl Gene ID	4055	
ENSG00000111325	Ensembl Gene ID	79676	
ENSG00000111328	Ensembl Gene ID	8099	
ENSG00000111331	Ensembl Gene ID	4940	
ENSG00000111335	Ensembl Gene ID	4939	
ENSG00000111339	Ensembl Gene ID	420	
ENSG00000111341	Ensembl Gene ID	4256	
ENSG00000111344	Ensembl Gene ID	8437	
ENSG00000111348	Ensembl Gene ID	397	
ENSG00000111358	Ensembl Gene ID	2967	
ENSG00000111361	Ensembl Gene ID	1967	
ENSG00000111364	Ensembl Gene ID	57696	
ENSG00000111371	Ensembl Gene ID	81539	
ENSG00000111404	Ensembl Gene ID	79785	
ENSG00000111405	Ensembl Gene ID	8909	
ENSG00000111412	Ensembl Gene ID	79794	
ENSG00000111424	Ensembl Gene ID	7421	
ENSG00000111432	Ensembl Gene ID	11211	
ENSG00000111445	Ensembl Gene ID	5985	
ENSG00000111450	Ensembl Gene ID	2054	
ENSG00000111452	Ensembl Gene ID	283383	
ENSG00000111481	Ensembl Gene ID	22818	
ENSG00000111490	Ensembl Gene ID	23329	
ENSG00000111530	Ensembl Gene ID	55832	
ENSG00000111536	Ensembl Gene ID	55801	
ENSG00000111537	Ensembl Gene ID	3458	
ENSG00000111540	Ensembl Gene ID	5869	
ENSG00000111554	Ensembl Gene ID	56890	
ENSG00000111581	Ensembl Gene ID	57122	
ENSG00000111596	Ensembl Gene ID	4848	
ENSG00000111602	Ensembl Gene ID	8914	
ENSG00000111605	Ensembl Gene ID	11052	
ENSG00000111615	Ensembl Gene ID	11103	
ENSG00000111639	Ensembl Gene ID	51258	
ENSG00000111640	Ensembl Gene ID	2597	
ENSG00000111641	Ensembl Gene ID	4839	
ENSG00000111642	Ensembl Gene ID	1108	
ENSG00000111644	Ensembl Gene ID	84519	
ENSG00000111647	Ensembl Gene ID	23074	
ENSG00000111652	Ensembl Gene ID	50813	
ENSG00000111653	Ensembl Gene ID	51147	
ENSG00000111664	Ensembl Gene ID	2784	
ENSG00000111665	Ensembl Gene ID	83461	
ENSG00000111666	Ensembl Gene ID	56994	
ENSG00000111667	Ensembl Gene ID	8078	
ENSG00000111669	Ensembl Gene ID	7167	
ENSG00000111670	Ensembl Gene ID	79158	
ENSG00000111671	Ensembl Gene ID	84727	
ENSG00000111674	Ensembl Gene ID	2026	
ENSG00000111676	Ensembl Gene ID	1822	
ENSG00000111678	Ensembl Gene ID	113246	
ENSG00000111679	Ensembl Gene ID	5777	
ENSG00000111684	Ensembl Gene ID	10162	
ENSG00000111696	Ensembl Gene ID	51559	
ENSG00000111700	Ensembl Gene ID	28234	
ENSG00000111701	Ensembl Gene ID	339	
ENSG00000111704	Ensembl Gene ID	79923	
ENSG00000111707	Ensembl Gene ID	64426	
ENSG00000111711	Ensembl Gene ID	51026	
ENSG00000111713	Ensembl Gene ID	2998	
ENSG00000111716	Ensembl Gene ID	3945	
ENSG00000111725	Ensembl Gene ID	5564	
ENSG00000111726	Ensembl Gene ID	55907	
ENSG00000111727	Ensembl Gene ID	29915	
ENSG00000111728	Ensembl Gene ID	6489	
ENSG00000111729	Ensembl Gene ID	50856	
ENSG00000111731	Ensembl Gene ID	9847	
ENSG00000111732	Ensembl Gene ID	57379	
ENSG00000111737	Ensembl Gene ID	11021	
ENSG00000111752	Ensembl Gene ID	1911	
ENSG00000111775	Ensembl Gene ID	1337	
ENSG00000111780	Ensembl Gene ID	-	
ENSG00000111783	Ensembl Gene ID	5992	
ENSG00000111785	Ensembl Gene ID	55188	
ENSG00000111786	Ensembl Gene ID	8683	
ENSG00000111788	Ensembl Gene ID	-	
ENSG00000111790	Ensembl Gene ID	26127	
ENSG00000111796	Ensembl Gene ID	3820	
ENSG00000111799	Ensembl Gene ID	1303	
ENSG00000111801	Ensembl Gene ID	10384	
ENSG00000111802	Ensembl Gene ID	51567	
ENSG00000111816	Ensembl Gene ID	2444	
ENSG00000111817	Ensembl Gene ID	-	
ENSG00000111832	Ensembl Gene ID	51389	
ENSG00000111834	Ensembl Gene ID	345895	
ENSG00000111837	Ensembl Gene ID	4117	
ENSG00000111843	Ensembl Gene ID	51522	
ENSG00000111845	Ensembl Gene ID	55003	
ENSG00000111846	Ensembl Gene ID	2651	
ENSG00000111850	Ensembl Gene ID	57150; 63914	
ENSG00000111859	Ensembl Gene ID	4739	
ENSG00000111860	Ensembl Gene ID	387119	
ENSG00000111863	Ensembl Gene ID	84830	
ENSG00000111875	Ensembl Gene ID	25842	
ENSG00000111877	Ensembl Gene ID	254394	
ENSG00000111879	Ensembl Gene ID	79632	
ENSG00000111880	Ensembl Gene ID	8732	
ENSG00000111885	Ensembl Gene ID	4121	
ENSG00000111886	Ensembl Gene ID	2570	
ENSG00000111897	Ensembl Gene ID	57515	
ENSG00000111906	Ensembl Gene ID	51020	
ENSG00000111907	Ensembl Gene ID	7164	
ENSG00000111911	Ensembl Gene ID	135114	
ENSG00000111912	Ensembl Gene ID	135112	
ENSG00000111913	Ensembl Gene ID	9750	
ENSG00000111961	Ensembl Gene ID	23328	
ENSG00000111962	Ensembl Gene ID	10090	
ENSG00000111971	Ensembl Gene ID	80741	
ENSG00000111981	Ensembl Gene ID	80329	
ENSG00000112029	Ensembl Gene ID	26271	
ENSG00000112031	Ensembl Gene ID	54516	
ENSG00000112033	Ensembl Gene ID	5467	
ENSG00000112038	Ensembl Gene ID	4988	
ENSG00000112039	Ensembl Gene ID	2178	
ENSG00000112041	Ensembl Gene ID	7287	
ENSG00000112053	Ensembl Gene ID	116369	
ENSG00000112062	Ensembl Gene ID	1432	
ENSG00000112077	Ensembl Gene ID	6005	
ENSG00000112078	Ensembl Gene ID	222658	
ENSG00000112079	Ensembl Gene ID	11329	
