"","Gene 1","Gene 2","PATHNEScore"
1545,6702,5601,0
1546,6702,100272220,0
1547,6702,220885,0
1548,100873901,693174,0
1549,100873901,51151,0
1550,100873901,1780,0
1551,100873901,100507500,0
1552,100873901,51616,0
1553,100873901,1796,0
1554,100873901,5148,0
1555,100873901,319087,0
1556,100873901,401409,0
1557,100873901,7212,0
1558,100873901,100873800,0
1559,100873901,2218,0
1560,100873901,100616225,0
1561,100873901,100189182,0
1562,100873901,7204,0
1563,100873901,102465855,0
1564,100873901,100131012,0
1565,100873901,403275,0
1566,100873901,728971,0
1567,100873901,100873910,0
1568,100873901,693212,0
1569,100873901,285016,0
1570,100873901,23225,0
1571,100873901,89838,0
1572,100873901,375295,0
1573,100873901,100419187,0
1574,100873901,151531,0
1575,100873901,100271101,0
1576,100873901,84838,0
1577,100873901,100303728,0
1578,100873901,100048905,0
1579,100873901,100129480,0
1580,100873901,100996539,0
1581,100873901,22982,0
1582,100873901,553194,0
1583,100873901,100422533,0
1584,100873901,280664,0
1585,100873901,100505953,0
1586,100873901,643873,0
1587,100873901,83700,0
1588,100873901,123099,0
1589,100873901,50631,0
1590,100873901,2968,0
1591,100873901,5253,0
1592,100873901,253314,0
1593,100873901,574028,0
1594,100873901,390181,0
1595,100873901,100271161,0
1596,100873901,642819,0
1597,100873901,100506888,0
1598,100873901,8420,0
1599,100873901,695,0
1600,100873901,344387,0
1601,100873901,1418,0
1602,100873901,3069,0
1603,100873901,7043,0
1604,100873901,26749,0
1605,100873901,574499,0
1606,100873901,23172,0
1607,100873901,149281,0
1608,100873901,17,0
1609,100873901,100420149,0
1610,100873901,100128589,0
1611,100873901,100874235,0
1612,100873901,390318,0
1613,100873901,100129650,0
1614,100873901,359732,0
1615,100873901,100419098,0
1616,100873901,58499,0
1617,100873901,326286,0
1618,100873901,100874208,0
1619,100873901,442195,0
1620,100873901,84148,0
1621,100873901,11013,0
1622,100873901,102466727,0
1623,100873901,166336,0
1624,100873901,83982,0
1625,100873901,442720,0
1626,100873901,55707,0
1627,100873901,5601,0
1628,100873901,100272220,0
1629,100873901,220885,0
1630,693174,51151,0
1631,693174,1780,0
1632,693174,100507500,0
1633,693174,51616,0
1634,693174,1796,0
1635,693174,5148,0
1636,693174,319087,0
1637,693174,401409,0
1638,693174,7212,0
1639,693174,100873800,0
1640,693174,2218,0
1641,693174,100616225,0
1642,693174,100189182,0
1643,693174,7204,0
1644,693174,102465855,0
1645,693174,100131012,0
1646,693174,403275,0
1647,693174,728971,0
1648,693174,100873910,0
1649,693174,693212,0
1650,693174,285016,0
1651,693174,23225,0
1652,693174,89838,0
1653,693174,375295,0
1654,693174,100419187,0
1655,693174,151531,0
1656,693174,100271101,0
1657,693174,84838,0
1658,693174,100303728,0
1659,693174,100048905,0
1660,693174,100129480,0
1661,693174,100996539,0
1662,693174,22982,0
1663,693174,553194,0
1664,693174,100422533,0
1665,693174,280664,0
1666,693174,100505953,0
1667,693174,643873,0
1668,693174,83700,0
1669,693174,123099,0
1670,693174,50631,0
1671,693174,2968,0
1672,693174,5253,0
1673,693174,253314,0
1674,693174,574028,0
1675,693174,390181,0
1676,693174,100271161,0
1677,693174,642819,0
1678,693174,100506888,0
1679,693174,8420,0
1680,693174,695,0
1681,693174,344387,0
1682,693174,1418,0
1683,693174,3069,0
1684,693174,7043,0
1685,693174,26749,0
1686,693174,574499,0
1687,693174,23172,0
1688,693174,149281,0
1689,693174,17,0
1690,693174,100420149,0
1691,693174,100128589,0
1692,693174,100874235,0
1693,693174,390318,0
1694,693174,100129650,0
1695,693174,359732,0
1696,693174,100419098,0
1697,693174,58499,0
1698,693174,326286,0
1699,693174,100874208,0
1700,693174,442195,0
1701,693174,84148,0
1702,693174,11013,0
1703,693174,102466727,0
1704,693174,166336,0
1705,693174,83982,0
1706,693174,442720,0
1707,693174,55707,0
1708,693174,5601,0
1709,693174,100272220,0
1710,693174,220885,0
1711,51151,1780,0
1712,51151,100507500,0
1713,51151,51616,0
1714,51151,1796,0
1715,51151,5148,0
1716,51151,319087,0
1717,51151,401409,0
1718,51151,7212,0
1719,51151,100873800,0
1720,51151,2218,0
1721,51151,100616225,0
1722,51151,100189182,0
1723,51151,7204,0
1724,51151,102465855,0
1725,51151,100131012,0
1726,51151,403275,0
1727,51151,728971,0
1728,51151,100873910,0
1729,51151,693212,0
1730,51151,285016,0
1731,51151,23225,0
1732,51151,89838,0
1733,51151,375295,0
1734,51151,100419187,0
1735,51151,151531,0
1736,51151,100271101,0
1737,51151,84838,0
1738,51151,100303728,0
1739,51151,100048905,0
1740,51151,100129480,0
1741,51151,100996539,0
1742,51151,22982,0
1743,51151,553194,0
1744,51151,100422533,0
1745,51151,280664,0
1746,51151,100505953,0
1747,51151,643873,0
1748,51151,83700,0
1749,51151,123099,0
1750,51151,50631,0
1751,51151,2968,0
1752,51151,5253,0
1753,51151,253314,0
1754,51151,574028,0
1755,51151,390181,0
1756,51151,100271161,0
1757,51151,642819,0
1758,51151,100506888,0
1759,51151,8420,0
1760,51151,695,0
1761,51151,344387,0
1762,51151,1418,0
1763,51151,3069,0
1764,51151,7043,0
1765,51151,26749,0
1766,51151,574499,0
1767,51151,23172,0
1768,51151,149281,0
1769,51151,17,0
1770,51151,100420149,0
1771,51151,100128589,0
1772,51151,100874235,0
1773,51151,390318,0
1774,51151,100129650,0
1775,51151,359732,0
1776,51151,100419098,0
1777,51151,58499,0
1778,51151,326286,0
1779,51151,100874208,0
1780,51151,442195,0
1781,51151,84148,0
1782,51151,11013,0
1783,51151,102466727,0
1784,51151,166336,0
1785,51151,83982,0
1786,51151,442720,0
1787,51151,55707,0
1788,51151,5601,0
1789,51151,100272220,0
1790,51151,220885,0
1791,1780,100507500,0
1792,1780,51616,0.0221221221221221
1793,1780,1796,0.0217415604739548
1794,1780,5148,0.00229357798165138
1795,1780,319087,0
1796,1780,401409,0
1797,1780,7212,0
1798,1780,100873800,0
1799,1780,2218,0
1800,1780,100616225,0
1801,1780,100189182,0
1802,1780,7204,0
1803,1780,102465855,0
1804,1780,100131012,0
1805,1780,403275,0
1806,1780,728971,0
1807,1780,100873910,0
1808,1780,693212,0
1809,1780,285016,0
1810,1780,23225,0
1811,1780,89838,0
1812,1780,375295,0
1813,1780,100419187,0
1814,1780,151531,0.00223327716962868
1815,1780,100271101,0
1816,1780,84838,0
1817,1780,100303728,0
1818,1780,100048905,0
1819,1780,100129480,0
1820,1780,100996539,0
1821,1780,22982,0
1822,1780,553194,0
1823,1780,100422533,0
1824,1780,280664,0
1825,1780,100505953,0
1826,1780,643873,0
1827,1780,83700,0.0391453428982219
1828,1780,123099,0.0107406440255357
1829,1780,50631,0
1830,1780,2968,0.0109871961480149
1831,1780,5253,0
1832,1780,253314,0.013650169542658
1833,1780,574028,0
1834,1780,390181,0.0037202380952381
1835,1780,100271161,0
1836,1780,642819,0
1837,1780,100506888,0
1838,1780,8420,0
1839,1780,695,0.0278588942808049
1840,1780,344387,0
1841,1780,1418,0
1842,1780,3069,0
1843,1780,7043,0.036288080870298
1844,1780,26749,0
1845,1780,574499,0
1846,1780,23172,0
1847,1780,149281,0
1848,1780,17,0
1849,1780,100420149,0
1850,1780,100128589,0
1851,1780,100874235,0
1852,1780,390318,0
1853,1780,100129650,0
1854,1780,359732,0
1855,1780,100419098,0
1856,1780,58499,0
1857,1780,326286,0
1858,1780,100874208,0
1859,1780,442195,0
1860,1780,84148,0
1861,1780,11013,0
1862,1780,102466727,0
1863,1780,166336,0.0175911784435857
1864,1780,83982,0
1865,1780,442720,0
1866,1780,55707,0
1867,1780,5601,0.0447067379460997
1868,1780,100272220,0
1869,1780,220885,0
1870,100507500,51616,0
1871,100507500,1796,0
1872,100507500,5148,0
1873,100507500,319087,0
1874,100507500,401409,0
1875,100507500,7212,0
1876,100507500,100873800,0
1877,100507500,2218,0
1878,100507500,100616225,0
1879,100507500,100189182,0
1880,100507500,7204,0
1881,100507500,102465855,0
1882,100507500,100131012,0
1883,100507500,403275,0
1884,100507500,728971,0
1885,100507500,100873910,0
1886,100507500,693212,0
1887,100507500,285016,0
1888,100507500,23225,0
1889,100507500,89838,0
1890,100507500,375295,0
1891,100507500,100419187,0
1892,100507500,151531,0
1893,100507500,100271101,0
1894,100507500,84838,0
1895,100507500,100303728,0
1896,100507500,100048905,0
1897,100507500,100129480,0
1898,100507500,100996539,0
1899,100507500,22982,0
1900,100507500,553194,0
1901,100507500,100422533,0
1902,100507500,280664,0
1903,100507500,100505953,0
1904,100507500,643873,0
1905,100507500,83700,0
1906,100507500,123099,0
1907,100507500,50631,0
1908,100507500,2968,0
1909,100507500,5253,0
1910,100507500,253314,0
1911,100507500,574028,0
1912,100507500,390181,0
1913,100507500,100271161,0
1914,100507500,642819,0
1915,100507500,100506888,0
1916,100507500,8420,0
1917,100507500,695,0
1918,100507500,344387,0
1919,100507500,1418,0
1920,100507500,3069,0
1921,100507500,7043,0
1922,100507500,26749,0
1923,100507500,574499,0
1924,100507500,23172,0
1925,100507500,149281,0
1926,100507500,17,0
1927,100507500,100420149,0
1928,100507500,100128589,0
1929,100507500,100874235,0
1930,100507500,390318,0
1931,100507500,100129650,0
1932,100507500,359732,0
1933,100507500,100419098,0
1934,100507500,58499,0
1935,100507500,326286,0
1936,100507500,100874208,0
1937,100507500,442195,0
1938,100507500,84148,0
1939,100507500,11013,0
1940,100507500,102466727,0
1941,100507500,166336,0
1942,100507500,83982,0
1943,100507500,442720,0
1944,100507500,55707,0
1945,100507500,5601,0
1946,100507500,100272220,0
1947,100507500,220885,0
1948,51616,1796,0.12015503875969
1949,51616,5148,0.000692520775623269
1950,51616,319087,0
1951,51616,401409,0
1952,51616,7212,0
1953,51616,100873800,0
1954,51616,2218,0
1955,51616,100616225,0
1956,51616,100189182,0
1957,51616,7204,0
1958,51616,102465855,0
1959,51616,100131012,0
1960,51616,403275,0
1961,51616,728971,0
1962,51616,100873910,0
1963,51616,693212,0
1964,51616,285016,0
1965,51616,23225,0.01
1966,51616,89838,0
1967,51616,375295,0
1968,51616,100419187,0
1969,51616,151531,0.000812807881773399
1970,51616,100271101,0
1971,51616,84838,0
1972,51616,100303728,0
1973,51616,100048905,0
1974,51616,100129480,0
1975,51616,100996539,0
1976,51616,22982,0
1977,51616,553194,0
1978,51616,100422533,0
1979,51616,280664,0
1980,51616,100505953,0
1981,51616,643873,0
1982,51616,83700,0.0180954911130865
1983,51616,123099,0.00528860028860029
1984,51616,50631,0
1985,51616,2968,0.23017383036077
1986,51616,5253,0
1987,51616,253314,0.0137269249460013
1988,51616,574028,0
1989,51616,390181,0
1990,51616,100271161,0
1991,51616,642819,0
1992,51616,100506888,0
1993,51616,8420,0
1994,51616,695,0.0235723601707168
1995,51616,344387,0
1996,51616,1418,0
